location,site,transect,date,human_presence,segment,camera_number,fingers_number,fov_marker_dist_m,tide_height_ft,tide_coefficient,water_clarity_m,box_office_count,sector_count,depth_observed_max,depth_observed_min,depth_observed_mean_m,habitat_relief_m,observation_start_time,video_observer,filename,substrate_primary,file_duration,organism_enter_time,organism_leave_time,common_name,genus_spp,phase,number,bites_per_individual,feeding,passing,guarding,resting,burrowing,attacking,attacked,cleaning,cleaned,following,total_activity_time,notes,screenshot_filename,videograb_filename
Hanauma Bay,Backdoor,B,2020_08_25,0,1400_1459,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Sarah Severino,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1447,1453,Bullethead_Parrotfish,Chlorurus_sordidus,IP,2,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1400_1459,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Sarah Severino,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1452,1453,Surgeonfish_unknown,NA,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,"upper left corner, could not determine the spp due to shadows, most likely ACNF",,
Hanauma Bay,Backdoor,B,2020_08_25,0,1400_1459,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Sarah Severino,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1457,1458,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1400_1459,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Sarah Severino,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1458,1459,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,2,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1400_1459,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Sarah Severino,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1458,1459,Bullethead_Parrotfish,Chlorurus_sordidus,IP,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1500_1559,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Andrew Graham,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1513,1523,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1500_1559,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Andrew Graham,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1513,1534,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1500_1559,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Andrew Graham,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1520,1538,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,4,20,80,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1500_1559,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Andrew Graham,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1528,1546,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,12,60,40,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1500_1559,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Andrew Graham,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1535,1549,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1500_1559,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Andrew Graham,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1538,1544,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1600_1659,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Justin Han,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1604,1622,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1600_1659,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Justin Han,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1612,1626,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1600_1659,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Justin Han,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1616,1656,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,4,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1600_1659,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Justin Han,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1627,1634,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,2,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1600_1659,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Justin Han,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1631,1653,Threadfin_Butterflyfish,Chaetodon_auriga,NA,1,2,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1600_1659,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Justin Han,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1632,1659,Threadfin_Butterflyfish,Chaetodon_auriga,NA,1,4,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1600_1659,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Justin Han,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1655,1659,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1600_1659,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Zack Rago,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1800,1803,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1700_1759,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Matt Stefanak,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1700,1704,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,"very low visibility. Difficult to see activity of fish in distance, did not record",,
Hanauma Bay,Backdoor,B,2020_08_25,0,1700_1759,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Matt Stefanak,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1713,1717,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1700_1759,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Matt Stefanak,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1721,1740,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,6,40,60,0,0,0,0,0,0,0,0,100,likely same fish as above,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1700_1759,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Matt Stefanak,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1757,1759,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1800_1859,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Zack Rago,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1808,1817,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,6,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1800_1859,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Zack Rago,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1821,1827,Threadfin_Butterflyfish,Chaetodon_auriga,NA,2,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1800_1859,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Zack Rago,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1823,1830,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1800_1859,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Zack Rago,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1825,1843,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,4,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1800_1859,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Zack Rago,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1828,1831,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1800_1859,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Zack Rago,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1838,1842,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,2,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1800_1859,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Zack Rago,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1838,1857,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,3,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1800_1859,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Zack Rago,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1852,1856,Saddle_Wrasse,Thalassoma_duperrey,NA,1,0,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2020_08_25,0,1800_1859,10,2,3,1.9,57,8.825,0,0,2.5,1.5,2,1,915,Zack Rago,CameraTrap_Hbay_Backdoors_TransectB_2020_08_25,sand,3600,1858,1859,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0500_0559,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Brittany Kernodle,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,500,507,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0500_0559,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Brittany Kernodle,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,501,520,Orangespine_Unicornfish,Naso_lituratus,NA,1,6,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0500_0559,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Brittany Kernodle,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,538,545,Orangespine_Unicornfish,Naso_lituratus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0600_0659,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Haily Burnett,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,635,636,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0600_0659,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Haily Burnett,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,649,650,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0700_0759,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ian Gerber,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,701,725,Convict_Tang,Acanthurus_triostegus,NA,14,6,35,64,0,0,0,0,1,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0700_0759,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ian Gerber,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,703,717,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0700_0759,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ian Gerber,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,704,730,Ringtail_Surgeonfish,Acanthurus_blochii,NA,11,0,0,97,0,0,0,3,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0700_0759,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ian Gerber,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,709,712,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,70,0,0,0,30,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0700_0759,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ian Gerber,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,716,717,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0700_0759,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ian Gerber,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,725,753,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,8,30,70,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0700_0759,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ian Gerber,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,731,738,Saddle_Wrasse,Thalassoma_duperrey,TP,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0700_0759,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ian Gerber,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,732,759,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,4,20,80,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0700_0759,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ian Gerber,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,733,759,Ringtail_Surgeonfish,Acanthurus_blochii,NA,2,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0700_0759,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ian Gerber,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,743,753,Ringtail_Surgeonfish,Acanthurus_blochii,NA,2,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0700_0759,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ian Gerber,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,749,752,Saddle_Wrasse,Thalassoma_duperrey,TP,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0700_0759,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ian Gerber,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,755,759,Orangespine_Unicornfish,Naso_lituratus,NA,1,3,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0700_0759,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ian Gerber,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,757,759,Whitebar_Surgeonfish,Acanthurus_leucopareius,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0800_0859,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ines Costa,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,800,820,Orangespine_Unicornfish,Naso_lituratus,NA,1,3,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0800_0859,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ines Costa,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,800,815,Ringtail_Surgeonfish,Acanthurus_blochii,NA,5,2,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0800_0859,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ines Costa,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,803,818,Sailfin_tang,Zebrasoma_veliferum,NA,2,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_08_25,0,0800_0859,15,6,3,1.7,57,9.35,0,0,2,1,1.5,1,1138,Ines Costa,CameraTrap_Hbay_Channel_TransectB_2020_08_25,sand,3121,823,827,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,2,100,0,0,0,0,0,0,0,0,0,100,,,
